,url,hospital,datetime,comment,sentiment_label,review_len,word_count
3826,86723,Lyell McEwin Hospital,2022-05-30 16:06:15+00:00,i admit lyell mcewin recent one eveninginto ed later transfer icu after that two day later i went wardd2 discharg follow dayi would like thank everyon assist gave whilst i there doctors nurses aids kitchen staff 2 ambo girl gawler i noth prais concern way went business seemednoth hard in opinion credit professions,1,315,53
3827,86724,Esperance Health Campus,2022-05-23 16:22:14+00:00,my babi born 5th feb i found deliveri process quit smoothi use ten machin begin contract i believ help reduc pain contractionsalso i use posit i learnt train like lean forward sit yoga ball breath skill made feel better deliverylast least kasey keep mention trust body know how even give birth motto keep loop mind help trust deliveryglad i join class give concept delivery i less worri know next deliveryend i use epidur i thought i cant make without use itth whole process smother easier i thought,1,499,87
3828,86725,Wonthaggi Hospital,2022-05-24 20:25:02+00:00,my recent experi bass coast health emerg depart truli matter life death fortunately lucki dedic nurs doctor recognis grandmoth extrem unwell not it quick assess game changer grandmother outcome treat digniti respect even thing messi hard at time took time ensur i inform i need understood happening when grandmoth need care there i sure other wait team 5 6 peopl one point i alway rememb happen next time i might need wait littl while thing take time truli make difference my famili i ever grateful thank million,1,512,87
3829,86726,Healesville and Yarra Valley Health,2022-05-24 13:53:07+00:00,id like thank staff i dealt healesvil hospit theatr kind welcom care recent day procedure i felt safe hand relax throughout entir experience everi staff member i met explain clearli happen made feel ease,1,203,34
3830,86728,Geraldton Hospital,2022-05-31 09:31:00+00:00,i cancer i develop fever 40 deg wife brought er geraldton region hospital the care profession nurs doctor i dealt awesome from nurs front covid screening nurs doctor er who seem me pump thank you,1,195,35
3831,86729,Narrandera District Hospital,2022-05-31 10:33:13+00:00,my husband suffer vertigo road trip nsw south australia could continu driving we visit narrandera hospit around midday after treat senior nurs duti perform posit manoeuvre the reason im write although seem treatment work believ work he walk hospit car slept twelv hours the next day drive experienc vertigo and time write this fine ever since thank wonder care senior nurs staff grateful we give thank god intervention,1,418,68
3832,86730,Royal Hospital for Women,2022-05-31 10:53:03+00:00,after gallbladd remov 6 week prior differ hospital op go 3 time bigger a cyst 20cm x 17cm x 10cm made home far long go dr wan amaz team rwnh macquari ward level 2 outstand job time i enter building greet warm face reception i felt ease safest hand possible the care patient nurses crystal melissa alison i grate profession hand care thank everyth ,1,347,64
3833,86731,Barwidgee Lodge,2022-05-31 11:08:13+00:00,thi opinion only i think theyr short staf lot time sometim i ring bell i feel i wait wait wait doesnt seem enough staff and also i go help see relative usual around meal time i believ main meal leav bit desired theyr probabl two main things sometim seem theyr short staf main course i feel leav bit desired,0,306,59
3834,86732,Sale Hospital,2022-05-23 17:43:37+00:00,took toddler child emerg abl get doctor appoint local gp 2 months greet happi smile faces child issu sever recov last cold get cold even wors rash skin face i felt i taken serious young parent wait 4 half hour i decid leav exhaust child could wait longer becam hyper activ due tired got told book gp i cannot get into again sick child life sale hospit seem take serious opinion care,1,382,72
3835,86734,Kiewa Valley House,2022-05-24 09:50:49+00:00,sinc i come area year ago i think hospit excellent ever sinc i arriv hospital health look i believ elderli opinion look after the staff caring knowledg excel everi way everi patient ever comes opiniononli thing i say nurses kind realli excellent seem short staffed opinion iv never heard complain sometim hear thing dont get break i think wrong everi person need break even coffee they give lot everi patient i would appreci could look intootherwis i would say thank everyon i dealt with outstanding i feel outstand hospital,1,524,89
3836,86735,Mount Beauty Hospital,2022-05-12 18:32:43+00:00,excel recent stay mt beauti hospitaleveryth realli good ,1,56,8
3837,86736,Albany Health Campus,2022-05-17 16:57:07+00:00,on day surgeri follow fast requir went pre op process hospital thi took approx 25 hoursw good experi staff feel littl nervou anticip week planning both child final checkspaperwork prep nurs head theatr anaesthetistarrived all straight forward said wait surgeon would beginwhen surgeon arriv approx 1 hour later expected inform us child weight 20kg although abl surgeri albany need second consult anaesthesiologistto perform surgeryth surgeon said cleric mistak wouldnt abl get done day the surgeon tri phone peopl see anyon avail last minut without luck the ward nurses surgeon anesthesiologist apologet agre good enough miss thisi quit upset worri child see way might feeling it caus consider stress daili live work well emot stress especiallyi phone later day reschedul date sinc chang hospital i still feel bit upset confus happen look forward get done weeksa i mentioned communication especi ward staff help empathetic they also frustrat situat help explain best could,1,972,151
3838,86737,Albany Health Campus,2022-05-25 13:52:59+00:00,it great theyr friendli actual make appoint fun i son autism teen it realli good abl connect therapistdoctor wev go recent get toenail fix anoth medic condit issu toenailsshoes,1,176,29
3839,86738,Esperance Health Campus,2022-05-31 14:21:32+00:00,my parent admit esper hospit via ambul sever back pain they realli dislik hospitals i knew seriou ask go meant lot paini contact famili one stage say parent well refus care eat drink much provid challeng health staff i travel esper arriv see parent 10 day hospit  seem still lot pain gotten control whilst senior doctor overse rmo interest commun tri plan parent care i felt still degre judgement parent acting way were i recal i even told senior doctor alli health staff member who present time felt parent reluct move due lack motivation truli pain dure one transfer parent hoist care staff includ previou alli health staff member parent receiv signific skin tear right knee hoist straps i horrifi parent injur and i understand it still deni accept painat one stage i cri nurs staff rmo beg help parent get pain control it took one beauti nurs come onto shift review parent without judgement see need option pain relief nurs took parent file ed got anoth doctor chart better appropri pain management my parent die three night later multiorgan failurei much grief rage seem parent go indign suffer without listen way late in opinion famili fight basic human right pain free i feel patient listen to judgement suspendedi never want happen anyon again not patient person i believ deserv much more,1,1295,222
3840,86739,Karratha Health Campus,2022-05-26 19:08:32+00:00,i karratha visit famili victoriai recent chang chemotherapi drug experienc strong nerv pain leg think new side effect new chemotherapi protocol after call victorian oncologist prescript support suggest i attend hospit karratha medic assess problemi attend emerg centr karratha hospit receiv excel servic thorough profession assess condit i consid intellig conclusion they explor possibl issu gave ct scan xray order rule obviou caus pain given current challeng cancer abl exclud associ painthey prescrib differ pain medic provid logic answer caus painal modern facil excel care attention i particularli wish acknowledg care given dr nigel nurs ed dr marcus,1,656,98
3841,86740,Bunbury Hospital,2022-05-31 14:43:58+00:00,hi kaseythank much addit inform top alreadi amaz program you deliv cours inform engag manner inspir help make feel excit upcom birtheven though i alreadi babi i midwife i took lot away cours partner learnt much well i amaz first birth even though i young naïv back knowledg birth innat know confid i made give birth i think sinc studi practic midwiferi made quit fearful know thing could potenti go wrong thi cours help releas fear focu bodi baby i definit put tool cours toolkit avail time come birth newest littl lovethank again realli amaz access amaz set resources pleas also pass gratitud mikayla tiff classes base experience i highli recommend postnat breastfeed course tiff knowledg passion palpabl feel realli well prepar fourth trimester i send birth stori babe settl new rhythm,1,787,132
3842,86741,Albany Health Campus,2022-05-31 15:20:41+00:00,my spous i second babi recently we recov covid go hospital we longer unwel isolationmi spous allow birth i caesarean due babi breech even though i went labour naturallynot allow spous birth tough emotionally i felt like much stolen us abl share moment togeth meet second child bonding we also found gender baby sad find own my spous hospit room three hour i went surgeryth whole thing gut reaching cruel inhuman heart breakingth staff amaz tri best make feel better terribl situationmi spous allow stay 4 hour birth they leav allow return visit bring toddler meet babi sibl see me thi also tough deal with it difficult bond new babi unreason time limit us spous allow visit also impact bond babi neg way i still becom emot cri i think this i feel devast spous went throughth follow day i major abdomin surgeri hospit discharg home in opinion beyond tough brutal inconsider felt like given care giveni home visit midwif visit baby i found visit rush allow stay 15 minutes thi made feel stressed care even though i know midwif care i feel care well i believ 15 minut enough time i felt i needed especi discharg follow day major surgerywhen i discharg i given script pain medic meant way home stop chemist get script fill expens inconvenience at least hospit go discharg women 24 hour major surgery hospit give medic patient hospital expense i feel inconsider also ridicul think provid women high level careeveryth still break heart i feel like wev much stolen us im still okay emot feel sad birth second child,1,1507,264
3843,86742,Ambulance Service of New South Wales,2022-05-16 19:45:41+00:00,i accompani uncl powh ed recently hi care ambul staff offic staff nurs doctor exemplari throughout entir care experiencewel done nsw ambul powh staff patience compass care,1,171,27
3844,86743,Sydney,2022-05-12 19:36:06+00:00,my appoint schedul midafternoon i check wait line half houri seen nurs 20 minut check ini seen doctor two half hour appoint timepubl park garag cost 44,0,151,27
3845,86744,Swan Hill District Health Dental Service,2022-05-23 14:48:11+00:00,i went dental surgeri end actual dental procedur i needed fill done i believ tooth i need remov still there i end terribl experi nasal tube damag insid nose i small air way it end bleed continu trip emerg get rhinoplasti insert stop bleed excruciatingli painful remov next day also painful throat also sustain injuri result extrem pain ulcer red bruis back throat which i antibiotics 4 day procedur i still couldnt swallow properli even eat properli due swell throat,0,466,80
3846,86745,Royal Hospital for Women,2022-05-27 12:24:36+00:00,thank wonder kind care staff cleaners nurs doctor made difficult surgeri much easier recept surgeri final wonder macquari ward,1,126,19
3847,86746,Prince of Wales Hospital,2022-05-23 15:43:26+00:00,i primari care nurs visit coupl months i could ask somebodi better nurse person smile face absolut wonderful we abl great convers seem happi time she easi get along with i believ name maria though i call marie i believ nurs like that would wonder world,1,252,46
3848,86747,Royal Hospital for Women,2022-05-25 15:57:38+00:00,i recent appoint the royal hospit women i need bring newborn babi to i got hospit early know i would need breastfe prior appoint bit gobsmack i discov feed facil within hospital i ask main front desk front desk specif women hospit whether parent room area i could breastfeed i told i could breastfe anywher wasnt specif room facil availablei dont feel comfort breastfeed feed public told facil meant i tri find somewher sit wasnt cafeteria thoroughfar peopl use babi scream fed it incred stress experi whilst i find somewher quiet sit random chair underneath set stair still full view anyon walk past i sat cri i fed babi uncomfort i felt overwhelm experi wasiron right i sit sign wall encourag breastfeed outlin import it i dumbfound women hospit huge matern unit along signific postpartum care facil isnt facil site privat breastfe baby sure im new mum gone kind experi hospital,0,880,151
3849,86748,Swan Hill District Health Dental Service,2022-05-23 14:48:11+00:00,i went dental surgeri end actual dental procedur i needed fill done i believ tooth i need remov still there i end terribl experi nasal tube damag insid nose i small air way it end bleed continu trip emerg get rhinoplasti insert stop bleed excruciatingli painful remov next day also painful throat also sustain injuri result extrem pain ulcer red bruis back throat which i antibiotics 4 day procedur i still couldnt swallow properli even eat properli due swell throat,0,466,80
3850,86749,Sydney,2022-05-27 09:21:40+00:00,i found test nurs incred friendly help professional it great healthcar experience particularli day i felt terribl covid,1,119,18
3851,86750,Fiona Stanley Hospital,2022-05-19 15:22:34+00:00,at time write this i around 6 day given 8 differ time surgeri push backther sens urgenc resolv excus i get given everi time someon urgent got put ahead meim allow visitor allow leav room due i believ pathet covid rule theatr staff iv told keep push surgeri back seemingli refus come talk me,1,290,54
3852,86752,Geraldton Hospital,2022-05-31 18:14:00+00:00,recently adult child i present geraldton region hospit ed badli burnt abdomen a clinician island see child burn rang ed advis come also advis list med child taken upon arriv pcr testing seen extrem quickly the doctor love great keep adult child calm even though i found ed chaotic my child burn washedcool water child intens pain doctor request ga them an orderli brought ga in howev seem know set left side bed it never got set use child bear pain 2 hourswhen came dress burn doctor mention someth fact dress differ wa tri best get right ones a silver dress appli main part child abdomen cover entir burn area when doctor tri cover silver dress waterproof dressing stuck onto adult child burn skin i concern immedi question i recal doctor told like bad sunburn would ok i believ made joke macyvering make work mean would best could suppli ideal it seem nurs assist i help doctor open dress applya bandag appli around adult child torso tape upa nurs came clean up threw lot excess silver dress i believ use cover adult child burn the unopen ga attach also thrown out i felt child use make comfort reduc painaft around 2 hours sent home pain killer told acut clinic would call us next day follow upw went acut clinic shortli child taken 2 endon tablets after adult child bandag remov reveal dressing i ask appli it i advis dr ed they said tempt wheel child ed get ga remov dress stuck burnt skin remov dress would extrem painful it seem shock appli way i told i question doctor ed i concerned my child said would alright proceed without gas a decis child regret quickly they start remov slowly painful child ask done quickly did rip lot burn skin absolut horrend child also bear wit to my child stand lay almost pass wash clean burn the burn child abdomen gone black silver dress blister part actual bad the tape mark pull red raw skin absolut disgracew ask photo taken ed day prior sent burn unit perth i believ protocol as i understand it 1 photo taken initi visit ed photo taken acut clinic sent burn unit perth the silver dress appli whole burn area cover duoderm tape normal skin surround burnal all im disappoint adult child burn was i believe made wors qualifi dr known appli dressing opinion i feel also correct suppli hand situations staff geraldton need training i believ provid error made im disappoint protocol regard send photo burn unit perth followed im also disappoint i believ 1 nurs avail aid dr appli dress busy however seem 4 nurs check take pcr test get hospital i recal hospit busi time i felt nurs need edour next visit acut clinic came photo sent burn clinic perth follow info,0,2599,468
3853,86753,Bunbury Hospital,2022-05-27 18:50:54+00:00,i recent take child emerg develop sever abdomin pain we rang health direct said go straight emergency as i covid posit mi child wasnt i told triag person led chair outside the triag nurs put protect gear triag child we led isol room wait bed available the doctor nurs good howev i feel could improv madedivdivth initi area outsid wait i found cold expos weather chair wet great condit sick child opiniondivdivwhen isol room i recal button emergencies call bell i felt child worsen way let nurs know way get anyone attentionlastly child go ultrasound ask could take child alon i covid positive i surpris child young sever pain thi wouldv made scare top that,1,656,115
3854,86754,Karratha Health Campus,2022-05-13 20:31:22+00:00,part 1below point i want submit regard recent experi karratha health campusw origin plan babi privat hospital however due chang circumst contribut mainli covid19 impact subsequ matern ward closur there opt babi local karratha instead we made decis 4 month pregnanc advis staff remaind antenat visit doctor midwiv wish babi karratha treat privat patient order us utilis privat health cover hospit receiv addit incom us get level benefit increas insur cost last 2 years while understood benefit us treat privat patient could view small overal term partnersm partli provid care hamper provid upon discharge differ two thing would made us time baby particularli given partneronli permit visit visit hours limit famili friend support local avail us would enormous however despit mention everi prenat appointment number time khc baby disappointingli still process public patient addit benefit providedw found across antenat appointments gener 20 minut late minimum differ staff except doctor i saw two three times thi admittedli lead level frustrat tri juggl work commit appoint run late could did throw number occas trip live didnt allow build relationship staff i felt may care matern ward come big day our frustrat particularli felt one day confirm abil take tour facil matern ward staff head town follow 67 previous unsuccess attempt line tour partner roster undertak shift work after hour waiting told tour longer option unfortunately flow effect us subcontractor assist renov impact partner offsit unnecessarili 4 hours take account travel time prenat appoint mypartn need attend associ wait time prenat appoint tour didnt eventuatewhil understand respect covid19 protocols given posit littl one care home would appreci hospit could given consider partner lock in hospit durat stay rather limit visit hour 10am12noon  5pm7pm im awar altern posit number hospit perth chose take one face it would think would bring reduc risk provid us capitalis first moments familyin line medic advic i induc 40w  10d however i wasnt awar induct would mean i would requir monitor throughout entir labour would impact plan use water both bath shower effect analges tool onli becom awar labour significantli threw mentally particularli ask utilis bath length time pain told lengthi delay due seek permiss senior member staff bath option avail due covid which i admittedli still dont fulli understand if i made awar inform go labour mental i feel partner i could better preparedpart2 as first time mum taken theatr follow birth i felt occas i support level id hoped exagger doubt room without partner birth experience hook cathet cannula upon return surgery lack sleep limit reallif experi know care newbornthi particularli felt first night khc when late hours babydecid time first poo my babywa screaming awar feel dizzi id experienc shower coupl hour earlier still level discomfort partner me tri verbal calm babi avail i rung bell assistance nobodi came i rung bell again felt like substanti amount time particularli babi becom quit distraught still nobodi arriv helpwith that i rung bell third time promis help arriv anytim soon attempt get up chang settl baby there i was glory leak urin blood feel dizzi alon child figur liter lose s  safe say i cant rememb last time i felt alon useless i couldnt help wave anger wash nurs arriv i finish chang babi explain reason delay requir help anoth patient i admittedli couldnt help think i need someone help i lowest lowson day checkout end leav 7 hour time expect understanding due limit nurs availability conflict meetings requir blood test iron transfus yet completed have indic two day prior intend check day a decis mainli contribut want famili unit together plu experi first night expect mayb process wouldnt taken long stage necessari paperwork process would completed howev depart hospital still receiv paperwork necessari lodg registr paperwork babi appli birth certif subsequ flow delay receiv parent leav payment centrelink employer end yet anoth thing ever grow to list get hospitalat 5 day post check which 20 minut late start i met anoth new nurse i feltwa friendli bubbly again someon new i hadnt anyth previous i recal interact khc casual mention return leav day roster start time appointment which i understandwa reason appoint start time furthermore left mention told rel mine also live area news us baby what nurs probabl didnt realis rel someon i contact with safe say i wish inform share thembi third parti saw breach confidentiality i want make offici complaint regard this hope need confidenti may emphasis staff train avoid thing happen someon else while im awar happen circumstance breach confidenti could lead famili member i regular contact hear news new addit relative whomev els may decid telloveral i feel khc great modern facility everyon i deal friendli i never doubt i would receiv proper treatment seriou medic condit aros stayfrom patient perspect however i felt potenti staf adequ produc standard care expect first time mum for exampleon focus need done basic medic sense also offer addit support make sure thing ran smoothli possibl processtimelin point view well ensur suffici time support educ patient that like us tri navig way earli day parenthood away famili friendsi appreci lot information way somewhat therapeut put down paper regardless done inform hands i hope offer insight recent experience help work hospit see thing differ point view potenti make chang improv experi other move forward,1,5463,877
3855,86755,Gingin Community Health Centre,2022-05-25 16:37:26+00:00,i love nurs mary she compassion support year sinc daughter born i first time mother famili own famili histori full much tragedi trauma i probabl write book i posit role model base parent style on i know not donurs mari listen without judgement support parent decisions she boost confidence dote daughter she given encouragement guid toward beautiful respectful respons parent style i alway hope achievei confid mother i today without guidanc support i think aunti mary i need tell world much mean me thank you nurs mary,1,519,87
3856,86756,Peter James Centre,2022-05-18 07:37:07+00:00,after choke channel complain eastern health visitor restrict poorli i felt done outdat individu interpret differently eastern health decid updat them barely opinion made even harder visitor see patients make call wardnurs charg prior visitinghow even possibl call go unansw hour end i found i get contact staff nic avail day wont return call base experience heaven forbid i actual get nurs say cant help hang multipl timesat peter jame centre i believ jump hoop yet deni access why whi keep patient lock down utilis virtual visits might work younger gener someon hasnt sustain brain injury but again seem nic determin visit needed yet i recal patienti ask nurs staff helpcal famili daili cri phone visit the patient memori issu physic deficit unabl thing own how one advoc patient ensur emot mental wellb consid one allow visit,0,827,137
3857,86757,Narrogin Health Service,2022-05-31 20:55:43+00:00,wa stressful i start get contract around 430pm got intens i got partner home around 530 a go work late night i text midwif 545pm said i hope tonight next minute midwif call say i hope labour midwif goe about i understand it narrogin hospit bypass anyon labour need go elsewhere i recal said go armadal caus dont staff one theatr went way  i tri hold togeth midwif kept talking i knew i well truli labour second i got phone i biggest melt iv ever had freak out partner come run caus im struggl breath thought someth wrong child a theyv never seen upset i said theyr fine cant go narrogin need travel elsewher chose bunburi around 2 hour drive got famili member pick child stress drive partner got hospit 8pm babi 914pm i ga whole time mostli shower gee fun car long made  i proud i pain relief car i ask midwif around 845ish someth like that i want see dilat i caus get intense did she thought i could fulli dilat unsur said lot fluid ask i want water broken i said ever think bam go time straight i push push less 15min  tear there the midwif love said i great i listen tell push not like full i would say overal lot better first labouralso pee side road colli contract  tiniest bit wee come i felt like made differencei disappoint narrogin hospit didnt let know bypass beforehand consid seem knew 2 full day i contact them i think would nice everyon within two week due date over i feel i know i wasnt one got sent away if i knew earlier i could prepar travel elsewher left soon i got sign labour could option travel elsewher wait labour narrogin hospit readi go stress find i couldnt birth i labour nice luckili turn ok bunburi hospit amazing,1,1644,309
3858,86758,Wheatbelt Regional Palliative Care,2022-05-31 22:04:48+00:00,my 94 year old mum last year hospit told could return home perth need nurs home as famili decid would better mum move home goomalling mum came settl in her health improv littl start go littl walks enjoy read book again start word puzzl love friend would pop say hello we arrang carer mum form beauti friendship ladi time past mum gradual becam unwel due age medic issu tire abl live wanted she basic enough there issu toward end care provid insist hospit amaz doctor stand side say best place mum me our dr put us hand palli care unit northam my first contact garth spent one afternoon phone patient explain go happen mum process dying servic could assist also agre best place mum home me he share i need explain everyth told older siblings which i did my sibl happi mum stay wish mum eventu move back perth garth arrang come home bring hospit bed mum like one best piec equip home mum comfort the seemingli useless item plastic slide sheet incred help item is i constant contact dr garth on my sister would come talk garth brother listen via telephone garth explain felt famili decis move mum done now he open honest said listen say made sure understood right wrong decisions onli decid move mum now divdivmum start lot pain struggl get bed found eat difficult could littl herself her determin still use commod show strong independent fierc dignifi ladi was it also show type husband i had he help whenev i need i know say i do assist motherinlaw commod help bath vowsdivdivgarth went mum medic abl eventu get rid everyth dr inputh abl organis pain medic mum swallow thi time increas relief mum face beautiful though talk lot face longer etch pain could tell instantli need administered there even coupl time mum want shower one day sunday knew bacon egg menu breaki enjoy diddivdivthroughout period famili deliber mum be divdivdur time garth support me he kept constant contact arrang contact peopl could listen advis supportive he never waver belief me he kept reassur happen someon dying i alway rememb first convers everyth told would happen happened he right also say time frame process similar he alway made feel anyth i said intelligent even though i knew sometim i babbl tear way could understood word i saying he never rush conversation never said would something it he astut read line famili issues for me garth land angel walk life purpos gratitude love respectdivdivmi beauti mum pass away peac surround famili love she knew time go dad belov daughter her face serene like best life the moment i felt useless mum died i didnt know do it earli morn ring anyone we rang local hospital think least wouldnt wake anyon said would ring us straight back unsur well we decid cuppa mum we rang hour later still didnt know suggest ring dr we later dr compassion caring thi critic anyone one thing i didnt know doit pain difficult us i think like past time teach us put mask public eventu abl leav home go live life carri love ones either heaven alway us,1,2956,525
3859,86759,Albany Health Campus,2022-05-31 22:24:00+00:00,i right hip replac i nervou i epidur before i found theatr staff dr wei fantast put ease mr simon incredible the surgic ward staff amazing the meal nice option given i happi i abl oper albany,1,191,37
3860,86760,Bunbury Hospital,2022-05-12 13:32:34+00:00,when i first diagnos hip dysplasia hip i 40s troublesom ceram joint used see grandmoth worn 7 these i wait ceram joint eventu go use thi took years the staff fremantl hospit friendli helpful i good stay surgeon good job in hospital i observ i believ lack updat assist equip contradict written information for example i told bend hip unnecessarili yet high chair use creat circumst hip joint need bent made sens all i distinct impress literatur leftov 20 year ago ceram hip joint used seem confirm surgeon later confirm treat moderately current hip joint could last doubl period 10 year put brochure thi gave much hope longerlast hip jointth questionnair i fill times opinion differ world peopl ask question understand patient situation like ask question long i return normal i great difficulti answer question mean i develop hip pain which 25 year ago i fulli employed compar semiretir person a second exampl ask falls young person trip 50 regard fall matter accident hit face 25mm solid steel bar metr length like i did now fall what however leav i hand brochur explain hip joint would expect last 10 year that part stuck mind  thi somewhat let i elderli hope requir revis later time i hope i could get longer wait 25 year operation wait technolog age change the wound dress done nurs australind medic centre 200 km fremantle issu there nice deal i make steadi progressth problem i hip start go physio 6week check period not surgeon almost nobodi seem idea deal patient one health issue the physio carri bunburi hospit western australia 200 km fremantle physio actions caus set back described in opinion anoth case bad work bunburi hospital doubt guis medic research data gather i think in opinion research link person abil balanc age longevity would seem injuri attempt gather data research i believ physio obvious interest get data focus realworld situation multipl factor affect balance i not never elit sportsman wrong treat whole popul were i think doth 6week check perform fremantl hospit 200km home medic person progress check behalf surgeon however want strain hip i believ required caus tear heal hip muscle i heard felt occur thi later need cortison inject get past this work oper later offer rectifi this the cortison inject left hip treatment right side hip pain conduct bunburi radiolog 200km fremantl hospit 20km home the key issu is let anyon push past point feel limitth recent instanc bunburi i said one two instanc hip recoveri i feel medic person abl understand multipl conditions instead focus total one aspect ignor else in way i critic surgeon nurses i believ associ medic check caus damageat 6month check surgeon return conduct check put thing place intervent hip i explain story their oper success however aftercar other set back recovery this opinion total unnecessari use medic resourc otherwis would required i realis difficult time due covid shortag within hospit staff i remind time hip recoveri go on oper specialis hospit gener emerg department western australia was understanding covidfre border shut everyth hospit wise oper quit normal so i believ use covid excusei eventu made full recoveri ask brilliant surgeon hip replaced i preadmiss appoint current wait second hip replacement,1,3217,534
3861,86761,Bright Hospital,2022-05-19 16:15:54+00:00,had colonoscopi recent pleas friendli help staff short stay i treat individu number thank servic nurs i met visit,1,113,19
3862,86762,Bentley Hospital,2022-05-25 00:17:16+00:00,i babi armadal hospit earli 2022i mum 4 i drive i live far bentley hospit i catch public transport small children get antenat appoint partner work could drive us famili close it take 30 45 minut get therewhen go reopen bentley unit base experience need back,0,257,46
3863,86763,Northampton Health Service (Aged Care),2022-05-26 17:46:25+00:00,the famili would like give big thank amaz staff northampton hospit brookview done great job look doug he alway easi man look sometim difficult we believ doug would got extra special care age care facility a big thank staff involved love care support dad also wife children,1,272,47
3864,86764,Joondalup Health Campus,2022-06-01 11:45:41+00:00,my adolesc child struggl self harm suicid ideation i took perth children hospital 8 week there blood test done took almost 2 week final get result told me i felt i constantli calling speak new peopl time differ doctor etc i beg child given medic told therapi need i told heart issu discharg written none i felt partner i spoken like uneduc idiots i recal i told i cant retain information as i understand it child self harm increas hospit mental health deterior even more leav plan written never follow seem advic i get child home thing go bad call crisi line take back hospit call police my child follow attend therapi appoint week i feel enoughmi adolesc child given up tell one care easier take life my child home 1 week brought back polic handcuff run away i call ambul child determin kill themself sit joondalup hospital time write this still wait seen psychiatristi need medic child i manag symptom i keep aliv ongo therapy i put complaint pch contact local mp i know much longer hang though,0,996,179
3865,86765,Casterton Memorial Hospital,2022-03-11 13:48:00+00:00,my 4 year old child requir covid test abl return day care upon arriv casterton memori hospit covid test centr greet nurs paula immedi put child ease she explain everyth simpl term child understood even smiling the handmad gift receiv child absolut overthank paula kind care nurse,1,279,47
3866,86766,Albany Health Campus,2022-06-01 12:32:52+00:00,hi i work health servic refer client necessari departmentsag specialis care need themrecently i senior social worker pleasur assist counsel inform client pathway referrals may improv mental health physic health lessen impact drug life client gave ssw verbal consent enter detox program avail ahc cmh the ssw contact ahc ed explain client current situat consented detox the client transport commun mental health met outsid call mh sw explain process cmh client come ahc ed client taken emerg department the cmh sw meet client client screen allow enter ed chm sw left i left think client final go get helpthen two hour later i receiv call ahc ed state client assess mental health issue medic injuri therefor come pick up released by time i got there client walk limping roadi state client agre detox program cmhi recal clinician state client said noi spoke client said thought detoxth clinician state client mental health issu medic injuries doctor discharg them hospit busy need bed client leavei found clinician abrupt rude anduncompassion opinion thi client ed numer time last months get consent detox program win servicesag deal client struggl drug use mental health seem belief two coincid together,0,1201,194
3867,86767,Fiona Stanley Hospital,2022-05-27 21:31:50+00:00,i would like thank involv recent care fiona stanley hospital with covid happen obviou delay experienc due i say everyon awesom job recent stay heart bypass surgery not small oper support still awesome i feel lucki live countri kind care available thank concerned,1,262,43
3868,86768,Bunbury Hospital,2022-05-12 13:32:34+00:00,when i first diagnos hip dysplasia hip i 40s troublesom ceram joint used see grandmoth worn 7 these i wait ceram joint eventu go use thi took years the staff fremantl hospit friendli helpful i good stay surgeon good job in hospital i observ i believ lack updat assist equip contradict written information for example i told bend hip unnecessarili yet high chair use creat circumst hip joint need bent made sens all i distinct impress literatur leftov 20 year ago ceram hip joint used seem confirm surgeon later confirm treat moderately current hip joint could last doubl period 10 year put brochure thi gave much hope longerlast hip jointth questionnair i fill times opinion differ world peopl ask question understand patient situation like ask question long i return normal i great difficulti answer question mean i develop hip pain which 25 year ago i fulli employed compar semiretir person a second exampl ask falls young person trip 50 regard fall matter accident hit face 25mm solid steel bar metr length like i did now fall what however leav i hand brochur explain hip joint would expect last 10 year that part stuck mind  thi somewhat let i elderli hope requir revis later time i hope i could get longer wait 25 year operation wait technolog age change the wound dress done nurs australind medic centre 200 km fremantle issu there nice deal i make steadi progressth problem i hip start go physio 6week check period not surgeon almost nobodi seem idea deal patient one health issue the physio carri bunburi hospit western australia 200 km fremantle physio actions caus set back described in opinion anoth case bad work bunburi hospital doubt guis medic research data gather i think in opinion research link person abil balanc age longevity would seem injuri attempt gather data research i believ physio obvious interest get data focus realworld situation multipl factor affect balance i not never elit sportsman wrong treat whole popul were i think doth 6week check perform fremantl hospit 200km home medic person progress check behalf surgeon however want strain hip i believ required caus tear heal hip muscle i heard felt occur thi later need cortison inject get past this work oper later offer rectifi this the cortison inject left hip treatment right side hip pain conduct bunburi radiolog 200km fremantl hospit 20km home the key issu is let anyon push past point feel limitth recent instanc bunburi i said one two instanc hip recoveri i feel medic person abl understand multipl conditions instead focus total one aspect ignor else in way i critic surgeon nurses i believ associ medic check caus damageat 6month check surgeon return conduct check put thing place intervent hip i explain story their oper success however aftercar other set back recovery this opinion total unnecessari use medic resourc otherwis would required i realis difficult time due covid shortag within hospit staff i remind time hip recoveri go on oper specialis hospit gener emerg department western australia was understanding covidfre border shut everyth hospit wise oper quit normal so i believ use covid excusei eventu made full recoveri ask brilliant surgeon hip replaced i preadmiss appoint current wait second hip replacement,1,3217,534
